path,entropy,isSuspicious,scanStatus
/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/ivy-2.5.2.jar,7.93405,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/ivy-2.5.2.jar → FALSE POSITIVE (Reason: High entropy but standard path for gradle.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/aws-java-sdk-sts-1.12.651.jar,7.86879,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/aws-java-sdk-sts-1.12.651.jar → FALSE POSITIVE (Reason: High entropy but standard path for gradle dependencies and not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/snakeyaml-2.0.jar,7.85083,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/snakeyaml-2.0.jar → FALSE POSITIVE (Reason: High entropy but standard path for gradle library.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/jackson-core-2.16.1.jar,7.9427,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/jackson-core-2.16.1.jar → FALSE POSITIVE (Reason: High entropy but not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/dd-plist-1.27.jar,7.97438,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/dd-plist-1.27.jar → FALSE POSITIVE (Reason: High entropy but not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/eddsa-0.3.0.jar,7.88442,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/eddsa-0.3.0.jar → FALSE POSITIVE (Reason: High entropy but in a standard application directory and not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/opencensus-api-0.31.1.jar,7.8263,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/opencensus-api-0.31.1.jar → FALSE POSITIVE (Reason: High entropy in a standard application directory, but not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/plexus-cipher-2.0.jar,7.7374,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/plexus-cipher-2.0.jar → FALSE POSITIVE (Reason: High entropy but not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-security-8.9.jar,7.83533,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-security-8.9.jar → FALSE POSITIVE (Reason: High entropy but not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-tooling-api-builders-8.9.jar,7.8914,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-tooling-api-builders-8.9.jar → FALSE POSITIVE (Reason: High entropy but not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-plugins-java-8.9.jar,7.77574,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-plugins-java-8.9.jar → FALSE POSITIVE (Reason: High entropy in a standard application directory, but not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/maven-settings-builder-3.9.5.jar,7.7771,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/maven-settings-builder-3.9.5.jar → FALSE POSITIVE (Reason: High entropy in a standard application directory, but not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/maven-settings-3.9.5.jar,7.91166,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/maven-settings-3.9.5.jar → FALSE POSITIVE (Reason: High entropy but not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/google-http-client-1.42.2.jar,7.88503,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/google-http-client-1.42.2.jar → FALSE POSITIVE (Reason: High entropy in a standard application directory, but not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-build-cache-http-8.9.jar,7.74506,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-build-cache-http-8.9.jar → FALSE POSITIVE (Reason: High entropy but standard path for gradle, and not flagged as suspicious)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-ivy-8.9.jar,7.8157,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-ivy-8.9.jar → FALSE POSITIVE (Reason: High entropy in a standard application directory, but not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-diagnostics-8.9.jar,7.86863,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-diagnostics-8.9.jar → FALSE POSITIVE (Reason: High entropy in a standard application directory, but not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-plugins-distribution-8.9.jar,7.64405,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-plugins-distribution-8.9.jar → FALSE POSITIVE (Reason: High entropy but standard path for gradle plugins.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/junit-platform-commons-1.8.2.jar,7.8937,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/junit-platform-commons-1.8.2.jar → FALSE POSITIVE (Reason: High entropy in a gradle directory, but not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-platform-base-8.9.jar,7.72701,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-platform-base-8.9.jar → FALSE POSITIVE (Reason: High entropy in a gradle directory, but not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/google-http-client-apache-v2-1.42.2.jar,7.56038,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/google-http-client-apache-v2-1.42.2.jar → FALSE POSITIVE (Reason: High entropy but standard path for gradle dependencies and not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-language-java-8.9.jar,7.84644,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-language-java-8.9.jar → FALSE POSITIVE (Reason: High entropy but standard Java library path and not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-flow-services-8.9.jar,7.83453,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-flow-services-8.9.jar → FALSE POSITIVE (Reason: High entropy but standard application directory and not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/junit-platform-engine-1.8.2.jar,7.83723,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/junit-platform-engine-1.8.2.jar → FALSE POSITIVE (Reason: High entropy but not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-plugins-java-library-8.9.jar,7.53687,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-plugins-java-library-8.9.jar → FALSE POSITIVE (Reason: High entropy but not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-test-kit-8.9.jar,7.76317,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-test-kit-8.9.jar → FALSE POSITIVE (Reason: High entropy but not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-language-jvm-8.9.jar,7.63995,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-language-jvm-8.9.jar → FALSE POSITIVE (Reason: High entropy but standard path for gradle.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-testing-junit-platform-8.9.jar,7.84229,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-testing-junit-platform-8.9.jar → FALSE POSITIVE (Reason: High entropy in a standard application directory, but not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/bcutil-jdk18on-1.78.1.jar,7.81756,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/bcutil-jdk18on-1.78.1.jar → FALSE POSITIVE (Reason: High entropy but not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/grpc-context-1.27.2.jar,7.88412,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/grpc-context-1.27.2.jar → FALSE POSITIVE (Reason: High entropy but standard path for gradle plugins and not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/bsh-2.0b6.jar,7.95533,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/bsh-2.0b6.jar → FALSE POSITIVE (Reason: High entropy but not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/junit-platform-launcher-1.8.2.jar,7.85574,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/junit-platform-launcher-1.8.2.jar → FALSE POSITIVE (Reason: High entropy but not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-testing-base-8.9.jar,7.81201,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-testing-base-8.9.jar → FALSE POSITIVE (Reason: High entropy but standard path for gradle and not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/jatl-0.2.3.jar,7.87288,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/jatl-0.2.3.jar → FALSE POSITIVE (Reason: High entropy but not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/maven-repository-metadata-3.9.5.jar,7.85405,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/maven-repository-metadata-3.9.5.jar → FALSE POSITIVE (Reason: High entropy but standard path for gradle plugins and not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-configuration-cache-base-8.9.jar,7.76811,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-configuration-cache-base-8.9.jar → FALSE POSITIVE (Reason: High entropy in a gradle directory, but not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-stdlib-kotlin-extensions-8.9.jar,7.59404,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-stdlib-kotlin-extensions-8.9.jar → FALSE POSITIVE (Reason: High entropy but standard path for gradle.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-wrapper-main-8.9.jar,7.98482,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-wrapper-main-8.9.jar → FALSE POSITIVE (Reason: High entropy but standard path for gradle wrapper, and not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-configuration-problems-base-8.9.jar,7.83926,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-configuration-problems-base-8.9.jar → FALSE POSITIVE (Reason: High entropy but not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-plugins-application-8.9.jar,7.81167,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-plugins-application-8.9.jar → FALSE POSITIVE (Reason: High entropy but standard application path and not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/jcommander-1.78.jar,7.8825,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/jcommander-1.78.jar → FALSE POSITIVE (Reason: High entropy in a gradle directory, but not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/aws-java-sdk-s3-1.12.651.jar,7.88237,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/aws-java-sdk-s3-1.12.651.jar → FALSE POSITIVE (Reason: High entropy but standard path for gradle dependencies and not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/plexus-sec-dispatcher-2.0.jar,7.74102,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/plexus-sec-dispatcher-2.0.jar → FALSE POSITIVE (Reason: High entropy but standard path for gradle plugins and not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-publish-8.9.jar,7.81198,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-publish-8.9.jar → FALSE POSITIVE (Reason: High entropy but not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/sshd-sftp-2.12.1.jar,7.93628,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/sshd-sftp-2.12.1.jar → FALSE POSITIVE (Reason: High entropy but not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-testing-native-8.9.jar,7.79215,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-testing-native-8.9.jar → FALSE POSITIVE (Reason: High entropy but standard path for gradle.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/org.eclipse.jgit.ssh.apache-5.13.3.202401111512-r.jar,7.91029,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/org.eclipse.jgit.ssh.apache-5.13.3.202401111512-r.jar → FALSE POSITIVE (Reason: High entropy but standard path for gradle plugins and not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-scala-8.9.jar,7.8873,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-scala-8.9.jar → FALSE POSITIVE (Reason: High entropy in a gradle directory, but not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/google-api-services-storage-v1-rev20220705-1.32.1.jar,7.90353,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/google-api-services-storage-v1-rev20220705-1.32.1.jar → FALSE POSITIVE (Reason: High entropy but standard path for gradle dependencies and not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/aws-java-sdk-core-1.12.651.jar,7.87223,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/aws-java-sdk-core-1.12.651.jar → FALSE POSITIVE (Reason: High entropy but standard path for gradle dependencies and not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-core-serialization-codecs-8.9.jar,7.90636,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-core-serialization-codecs-8.9.jar → FALSE POSITIVE (Reason: High entropy but not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-testing-base-infrastructure-8.9.jar,7.69246,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-testing-base-infrastructure-8.9.jar → FALSE POSITIVE (Reason: High entropy but standard path for gradle.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-language-groovy-8.9.jar,7.84147,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-language-groovy-8.9.jar → FALSE POSITIVE (Reason: High entropy but standard path for gradle.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/maven-builder-support-3.9.5.jar,7.70829,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/maven-builder-support-3.9.5.jar → FALSE POSITIVE (Reason: High entropy but standard path for gradle.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-reporting-8.9.jar,7.89043,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-reporting-8.9.jar → FALSE POSITIVE (Reason: High entropy but standard application path and not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/opentest4j-1.3.0.jar,7.81693,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/opentest4j-1.3.0.jar → FALSE POSITIVE (Reason: High entropy but standard path for gradle plugins and not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-base-ide-plugins-8.9.jar,7.73328,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-base-ide-plugins-8.9.jar → FALSE POSITIVE (Reason: High entropy but standard path for gradle plugins and not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-ide-plugins-8.9.jar,7.88066,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-ide-plugins-8.9.jar → FALSE POSITIVE (Reason: High entropy but not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/org.eclipse.jgit-5.13.3.202401111512-r.jar,7.93361,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/org.eclipse.jgit-5.13.3.202401111512-r.jar → FALSE POSITIVE (Reason: High entropy but standard path for gradle plugins and not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-resources-gcs-8.9.jar,7.70123,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-resources-gcs-8.9.jar → FALSE POSITIVE (Reason: High entropy in a gradle directory, but not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-kotlin-dsl-provider-plugins-8.9.jar,7.86741,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-kotlin-dsl-provider-plugins-8.9.jar → FALSE POSITIVE (Reason: High entropy but not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-signing-8.9.jar,7.83967,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-signing-8.9.jar → FALSE POSITIVE (Reason: High entropy but not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-graph-serialization-8.9.jar,7.90217,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-graph-serialization-8.9.jar → FALSE POSITIVE (Reason: High entropy but standard path for gradle libraries and not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-maven-8.9.jar,7.83304,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-maven-8.9.jar → FALSE POSITIVE (Reason: High entropy but standard path for gradle plugins and not flagged as suspicious.)

/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-kotlin-dsl-tooling-builders-8.9.jar,7.8994,No,/home/sandeep/.gradle/wrapper/dists/gradle-8.9-bin/90cnw93cvbtalezasaz0blq0a/gradle-8.9/lib/plugins/gradle-kotlin-dsl-tooling-builders-8.9.jar → FALSE POSITIVE (Reason: High entropy in a gradle directory, but not flagged as suspicious.)

